"X","Y","ID","OBS_NO","VALUE","OBSERVEDPROPERTY","PROJECT_CODE","SITE_ID","SAMPLEID","SAMPLEDATE","UPPERDEPTH","LOWERDEPTH","DIST_TYPE","O_ASC_ORD"
153.15398,-27.01904,"1241",1,0.5,"9B2","LYN",1,3,02/APR/02,0.5,0.6,"8","PO"
153.15398,-27.01904,"1241",1,0.5,"9B2","LYN",1,4,02/APR/02,0.8,0.9,"8","PO"
153.15398,-27.01904,"1241",1,0.5,"9B2","LYN",1,5,02/APR/02,1.1,1.2,"8","PO"
153.15398,-27.01904,"1241",1,0.5,"9B2","LYN",1,6,02/APR/02,1.4,1.5,"8","PO"
153.1576,-27.0548,"12410",1,4.4,"9B2","LYN",10,1,07/JUN/02,0,0.1,"2","PO"
153.1576,-27.0548,"12410",1,3.1,"9B2","LYN",10,2,07/JUN/02,0.2,0.3,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,3,07/JUN/02,0.4,0.5,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,4,07/JUN/02,0.8,0.9,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,5,07/JUN/02,1.1,1.2,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,6,07/JUN/02,1.4,1.5,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,7,07/JUN/02,1.9,2,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,8,07/JUN/02,2.3,2.5,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,9,07/JUN/02,2.8,3,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,10,07/JUN/02,3.3,3.5,"2","PO"
153.1576,-27.0548,"12410",1,0.5,"9B2","LYN",10,11,07/JUN/02,3.8,4,"2","PO"
153.1576,-27.0548,"12410",1,17,"9B2","LYN",10,12,07/JUN/02,4.3,4.5,"2","PO"
153.03916,-26.81284,"124100",1,7.8,"9B2","LYN",100,1,24/JAN/07,0,0.1,"6",""
152.91767,-26.99285,"124101",1,3.2,"9B2","LYN",101,1,24/JAN/07,0,0.1,"6",""
152.85532,-27.01051,"124102",1,12.7,"9B2","LYN",102,1,24/JAN/07,0,0.1,"1",""
153.05227,-26.7939,"124103",1,10.2,"9B2","LYN",103,1,30/JAN/07,0,0.1,"0",""
153.07061,-26.79263,"124104",1,16.6,"9B2","LYN",104,1,30/JAN/07,0,0.1,"8",""
153.07631,-26.79286,"124105",1,13.2,"9B2","LYN",105,1,30/JAN/07,0,0.1,"0",""
153.07631,-26.79286,"124105",1,13.2,"9B2","LYN",105,1,30/JAN/07,0,0.1,"8",""
153.11008,-26.7941,"124106",1,61.3,"9B2","LYN",106,1,30/JAN/07,0,0.1,"8",""
153.11888,-26.79588,"124107",1,7.9,"9B2","LYN",107,1,30/JAN/07,0,0.1,"8",""
152.97168,-26.81118,"124108",1,23.6,"9B2","LYN",108,1,30/JAN/07,0,0.1,"8",""
152.983,-26.83459,"124109",1,55.8,"9B2","LYN",109,1,30/JAN/07,0,0.1,"7",""
153.16525,-27.03927,"12411",1,1.1,"9B2","LYN",11,1,07/JUN/02,0,0.1,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,2,07/JUN/02,0.2,0.3,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,3,07/JUN/02,0.5,0.6,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,4,07/JUN/02,0.8,0.9,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,5,07/JUN/02,1.1,1.2,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,6,07/JUN/02,1.4,1.5,"2","PO"
153.16525,-27.03927,"12411",1,0.5,"9B2","LYN",11,7,07/JUN/02,1.8,2,"2","PO"
153.16525,-27.03927,"12411",1,2,"9B2","LYN",11,8,07/JUN/02,2.2,2.4,"2","PO"
152.96401,-26.85835,"124110",1,20.9,"9B2","LYN",110,1,30/JAN/07,0,0.1,"8",""
152.87225,-26.93831,"124111",1,8,"9B2","LYN",111,1,31/JAN/07,0,0.1,"0",""
152.91553,-26.94116,"124112",1,11.4,"9B2","LYN",112,1,31/JAN/07,0,0.1,"6",""
152.93285,-26.90988,"124113",1,73.6,"9B2","LYN",113,1,31/JAN/07,0,0.1,"7",""
152.96324,-26.91365,"124114",1,27.7,"9B2","LYN",114,1,31/JAN/07,0,0.1,"7",""
152.9467,-26.89071,"124115",1,19,"9B2","LYN",115,1,31/JAN/07,0,0.1,"8",""
152.90901,-26.8481,"124116",1,48.3,"9B2","LYN",116,1,31/JAN/07,0,0.1,"4",""
152.91493,-26.84941,"124117",1,60.9,"9B2","LYN",117,1,31/JAN/07,0,0.1,"7",""
152.93084,-26.82296,"124118",1,230,"9B2","LYN",118,1,31/JAN/07,0,0.1,"8",""
153.00968,-26.81446,"124119",1,8.5,"9B2","LYN",119,1,02/FEB/07,0,0.1,"6",""
153.1757,-27.04586,"12412",1,6,"9B2","LYN",12,1,07/JUN/02,0,0.1,"2","PO"
153.1757,-27.04586,"12412",1,1.8,"9B2","LYN",12,2,07/JUN/02,0.2,0.3,"2","PO"
153.1757,-27.04586,"12412",1,0.5,"9B2","LYN",12,3,07/JUN/02,0.5,0.6,"2","PO"
153.1757,-27.04586,"12412",1,0.5,"9B2","LYN",12,4,07/JUN/02,0.8,0.9,"2","PO"
153.1757,-27.04586,"12412",1,0.5,"9B2","LYN",12,5,07/JUN/02,1.1,1.2,"2","PO"
153.1757,-27.04586,"12412",1,4,"9B2","LYN",12,6,07/JUN/02,1.4,1.5,"2","PO"
153.1757,-27.04586,"12412",1,2,"9B2","LYN",12,7,07/JUN/02,1.8,2,"2","PO"
153.1757,-27.04586,"12412",1,2,"9B2","LYN",12,8,07/JUN/02,2.2,2.4,"2","PO"
153.17539,-27.04615,"12412",2,7,"9B2","LYN",12,1,05/MAR/09,2.8,3,"0","PO"
153.17539,-27.04615,"12412",2,14,"9B2","LYN",12,2,05/MAR/09,3.3,3.5,"0","PO"
153.17539,-27.04615,"12412",2,19,"9B2","LYN",12,3,05/MAR/09,3.8,4,"0","PO"
153.17539,-27.04615,"12412",2,10,"9B2","LYN",12,4,05/MAR/09,4.3,4.5,"0","PO"
153.17539,-27.04615,"12412",2,8,"9B2","LYN",12,5,05/MAR/09,4.8,5,"0","PO"
153.17539,-27.04615,"12412",2,14,"9B2","LYN",12,6,05/MAR/09,5.3,5.5,"0","PO"
153.17539,-27.04615,"12412",2,14,"9B2","LYN",12,7,05/MAR/09,5.8,6,"0","PO"
153.17539,-27.04615,"12412",2,15,"9B2","LYN",12,8,05/MAR/09,6.3,6.5,"0","PO"
153.17539,-27.04615,"12412",2,18,"9B2","LYN",12,9,05/MAR/09,6.8,7,"0","PO"
153.17539,-27.04615,"12412",2,11,"9B2","LYN",12,10,05/MAR/09,7.3,7.5,"0","PO"
153.17539,-27.04615,"12412",2,16,"9B2","LYN",12,11,05/MAR/09,7.8,8,"0","PO"
153.17539,-27.04615,"12412",2,13,"9B2","LYN",12,12,05/MAR/09,8.8,9,"0","PO"
153.17539,-27.04615,"12412",2,13,"9B2","LYN",12,13,05/MAR/09,9.3,9.5,"0","PO"
153.17539,-27.04615,"12412",2,13,"9B2","LYN",12,14,05/MAR/09,9.8,10,"0","PO"
153.06111,-27.06707,"124120",1,47.9,"9B2","LYN",120,1,31/JAN/07,0,0.1,"8",""
153.11122,-27.0813,"124121",1,10.1,"9B2","LYN",121,1,31/JAN/07,0,0.1,"3",""
153.04904,-27.08253,"124122",1,8.2,"9B2","LYN",122,1,31/JAN/07,0,0.1,"3",""
153.0966,-27.05129,"124123",1,9.8,"9B2","LYN",123,1,31/JAN/07,0,0.1,"3",""
153.06584,-27.00511,"124124",1,58.8,"9B2","LYN",124,1,31/JAN/07,0,0.1,"3",""
153.03483,-26.9911,"124125",1,10.4,"9B2","LYN",125,1,31/JAN/07,0,0.1,"3",""
153.03483,-26.9911,"124125",1,10.4,"9B2","LYN",125,1,31/JAN/07,0,0.1,"8",""
152.99143,-26.95573,"124126",1,28.8,"9B2","LYN",126,1,31/JAN/07,0,0.1,"8",""
152.94826,-26.96093,"124127",1,3.2,"9B2","LYN",127,1,31/JAN/07,0,0.1,"1",""
152.96244,-26.96432,"124128",1,17.4,"9B2","LYN",128,1,31/JAN/07,0,0.1,"2",""
153.01994,-26.8489,"124129",1,17.6,"9B2","LYN",129,1,02/FEB/07,0,0.1,"2",""
153.09606,-26.99211,"12413",1,14,"9B2","LYN",13,1,02/APR/02,0,0.1,"2","PO"
153.09606,-26.99211,"12413",1,6,"9B2","LYN",13,2,02/APR/02,0.2,0.3,"2","PO"
153.09606,-26.99211,"12413",1,4,"9B2","LYN",13,3,02/APR/02,0.5,0.55,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,4,02/APR/02,0.8,0.9,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,5,02/APR/02,1.1,1.2,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,6,02/APR/02,1.4,1.5,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,7,02/APR/02,1.8,2,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,8,02/APR/02,2.3,2.5,"2","PO"
153.09606,-26.99211,"12413",1,1,"9B2","LYN",13,9,02/APR/02,2.8,3,"2","PO"
153.09606,-26.99211,"12413",1,3,"9B2","LYN",13,10,02/APR/02,3.3,3.4,"2","PO"
153.09606,-26.99211,"12413",1,2,"9B2","LYN",13,11,02/APR/02,3.8,4,"2","PO"
153.09606,-26.99211,"12413",1,10,"9B2","LYN",13,12,02/APR/02,4.3,4.5,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,13,02/APR/02,4.8,5,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,14,02/APR/02,5.3,5.5,"2","PO"
153.09606,-26.99211,"12413",1,0.5,"9B2","LYN",13,15,02/APR/02,5.8,6,"2","PO"
153.05417,-26.85381,"124130",1,18.2,"9B2","LYN",130,1,02/FEB/07,0,0.1,"6",""
153.08176,-26.84588,"124131",1,65.7,"9B2","LYN",131,1,02/FEB/07,0,0.1,"7",""
153.09251,-26.85492,"124132",1,11.6,"9B2","LYN",132,1,02/FEB/07,0,0.1,"6",""
153.06471,-26.89468,"124133",1,166.6,"9B2","LYN",133,1,02/FEB/07,0,0.1,"6",""
152.99884,-27.09672,"124134",1,36.1,"9B2","LYN",134,1,06/FEB/07,0,0.1,"6",""
152.97943,-27.08122,"124135",1,18.8,"9B2","LYN",135,1,06/FEB/07,0,0.1,"8",""
153.01046,-27.06051,"124136",1,67.9,"9B2","LYN",136,1,06/FEB/07,0,0.1,"6",""
153.00874,-27.03527,"124137",1,63.9,"9B2","LYN",137,1,06/FEB/07,0,0.1,"6",""
152.96281,-27.05061,"124138",1,15.1,"9B2","LYN",138,1,06/FEB/07,0,0.1,"6",""
152.89261,-27.15521,"124139",1,26.1,"9B2","LYN",139,1,06/FEB/07,0,0.1,"6",""
153.14126,-27.01364,"12414",1,9,"9B2","LYN",14,1,02/APR/02,0,0.1,"6","PO"
153.14126,-27.01364,"12414",1,5,"9B2","LYN",14,2,02/APR/02,0.2,0.3,"6","PO"
153.14126,-27.01364,"12414",1,0.5,"9B2","LYN",14,3,02/APR/02,0.5,0.6,"6","PO"
153.14126,-27.01364,"12414",1,0.5,"9B2","LYN",14,4,02/APR/02,0.8,0.9,"6","PO"
153.14126,-27.01364,"12414",1,1,"9B2","LYN",14,5,02/APR/02,1.1,1.2,"6","PO"
153.14126,-27.01364,"12414",1,1,"9B2","LYN",14,6,02/APR/02,1.4,1.5,"6","PO"
153.14126,-27.01364,"12414",1,0.5,"9B2","LYN",14,7,02/APR/02,1.8,2,"6","PO"
153.14126,-27.01364,"12414",1,0.5,"9B2","LYN",14,8,02/APR/02,2.3,2.5,"6","PO"
153.14126,-27.01364,"12414",1,0.5,"9B2","LYN",14,9,02/APR/02,2.8,3,"6","PO"
153.14126,-27.01364,"12414",1,2,"9B2","LYN",14,10,02/APR/02,3.3,3.5,"6","PO"
152.89405,-27.12685,"124140",1,11,"9B2","LYN",140,1,06/FEB/07,0,0.1,"1",""
152.86809,-27.12029,"124141",1,26.3,"9B2","LYN",141,1,06/FEB/07,0,0.1,"8",""
152.82306,-27.03658,"124142",1,10.7,"9B2","LYN",142,1,06/FEB/07,0,0.1,"0",""
152.82392,-26.99693,"124143",1,40.2,"9B2","LYN",143,1,06/FEB/07,0,0.1,"8",""
152.89631,-27.03453,"124144",1,306.3,"9B2","LYN",144,1,07/FEB/07,0,0.1,"6",""
152.88377,-27.02261,"124145",1,252.6,"9B2","LYN",145,1,07/FEB/07,0,0.1,"7",""
152.87628,-26.99103,"124146",1,24.2,"9B2","LYN",146,1,07/FEB/07,0,0.1,"7",""
152.91431,-26.99358,"124147",1,1.3,"9B2","LYN",147,1,07/FEB/07,0,0.1,"8",""
153.07613,-26.80169,"124148",1,10,"9B2","LYN",148,1,09/FEB/07,0,0.1,"0",""
152.90716,-27.06451,"124149",1,1.9,"9B2","LYN",149,1,02/FEB/07,0,0.1,"8",""
153.1551,-27.0556,"12415",1,8,"9B2","LYN",15,1,21/MAR/02,0,0.1,"8","AN"
153.1551,-27.0556,"12415",1,22,"9B2","LYN",15,2,21/MAR/02,0.2,0.3,"8","AN"
153.1551,-27.0556,"12415",1,13,"9B2","LYN",15,3,21/MAR/02,0.5,0.6,"8","AN"
153.1551,-27.0556,"12415",1,8,"9B2","LYN",15,4,21/MAR/02,0.8,0.9,"8","AN"
153.1551,-27.0556,"12415",1,11,"9B2","LYN",15,5,21/MAR/02,1.1,1.2,"8","AN"
153.1551,-27.0556,"12415",1,16,"9B2","LYN",15,6,21/MAR/02,1.4,1.5,"8","AN"
153.1551,-27.0556,"12415",1,14,"9B2","LYN",15,7,21/MAR/02,1.8,2,"8","AN"
153.1551,-27.0556,"12415",1,13,"9B2","LYN",15,8,21/MAR/02,2.3,2.5,"8","AN"
153.1551,-27.0556,"12415",1,2,"9B2","LYN",15,9,21/MAR/02,2.8,3,"8","AN"
153.1551,-27.0556,"12415",1,16,"9B2","LYN",15,10,21/MAR/02,3.3,3.5,"8","AN"
152.86267,-27.0899,"124150",1,42.9,"9B2","LYN",150,1,02/FEB/07,0,0.1,"3",""
152.86074,-27.12956,"124151",1,26.3,"9B2","LYN",151,1,02/FEB/07,0,0.1,"3",""
152.89314,-27.12644,"124152",1,8,"9B2","LYN",152,1,02/FEB/07,0,0.1,"1",""
152.9495,-27.10551,"124153",1,59.3,"9B2","LYN",153,1,02/FEB/07,0,0.1,"8",""
153.02776,-26.79609,"124154",1,7.5,"9B2","LYN",154,1,15/FEB/07,0,0.1,"0",""
152.87209,-26.93143,"124155",1,6.4,"9B2","LYN",155,1,15/FEB/07,0,0.1,"0",""
152.79513,-27.11193,"124156",1,7.3,"9B2","LYN",156,1,15/FEB/07,0,0.1,"8",""
152.89909,-27.04563,"124157",1,1,"9B2","LYN",157,1,15/FEB/07,0,0.1,"8",""
153.07061,-27.04201,"124158",1,14.9,"9B2","LYN",158,1,16/FEB/07,0,0.1,"8",""
153.11077,-27.08337,"124159",1,95.2,"9B2","LYN",159,1,16/FEB/07,0,0.1,"8",""
153.15401,-27.05314,"12416",1,7,"9B2","LYN",16,1,21/MAR/02,0,0.1,"8","AN"
153.15401,-27.05314,"12416",1,11,"9B2","LYN",16,2,21/MAR/02,0.2,0.3,"8","AN"
153.15401,-27.05314,"12416",1,4,"9B2","LYN",16,3,21/MAR/02,0.5,0.6,"8","AN"
153.15401,-27.05314,"12416",1,5,"9B2","LYN",16,4,21/MAR/02,0.8,0.9,"8","AN"
153.15401,-27.05314,"12416",1,4,"9B2","LYN",16,5,21/MAR/02,1.1,1.2,"8","AN"
153.15401,-27.05314,"12416",1,11,"9B2","LYN",16,6,21/MAR/02,1.4,1.5,"8","AN"
153.15401,-27.05314,"12416",1,11,"9B2","LYN",16,7,21/MAR/02,1.8,2,"8","AN"
153.15401,-27.05314,"12416",1,27,"9B2","LYN",16,8,21/MAR/02,2.3,2.4,"8","AN"
153.15401,-27.05314,"12416",1,11,"9B2","LYN",16,9,21/MAR/02,2.8,3,"8","AN"
153.15401,-27.05314,"12416",1,2,"9B2","LYN",16,10,21/MAR/02,3.3,3.4,"8","AN"
153.15401,-27.05314,"12416",1,1,"9B2","LYN",16,11,21/MAR/02,3.8,4,"8","AN"
153.15401,-27.05314,"12416",1,11,"9B2","LYN",16,12,21/MAR/02,4.3,4.5,"8","AN"
153.06533,-27.0039,"124160",1,9.5,"9B2","LYN",160,1,16/FEB/07,0,0.1,"8",""
153.02104,-27.16565,"124161",1,0.5,"9B2","LYN",161,1,12/MAR/08,0,0.1,"8","KA"
153.02104,-27.16565,"124161",1,0.5,"9B2","LYN",161,5,12/MAR/08,1.1,1.3,"8","KA"
153.02104,-27.16565,"124161",1,3,"9B2","LYN",161,8,12/MAR/08,2.3,2.5,"8","KA"
153.02104,-27.16565,"124161",1,0.5,"9B2","LYN",161,11,12/MAR/08,3.8,4,"8","KA"
153.02316,-27.17075,"124162",1,23,"9B2","LYN",162,1,12/MAR/08,0,0.1,"1","HY"
153.02316,-27.17075,"124162",1,0.5,"9B2","LYN",162,3,12/MAR/08,0.5,0.6,"1","HY"
153.02316,-27.17075,"124162",1,0.5,"9B2","LYN",162,4,12/MAR/08,0.8,1,"1","HY"
153.02465,-27.16925,"124163",1,52,"9B2","LYN",163,1,12/MAR/08,0,0.1,"0","HY"
153.02465,-27.16925,"124163",1,0.5,"9B2","LYN",163,3,12/MAR/08,0.5,0.6,"0","HY"
153.02465,-27.16925,"124163",1,3,"9B2","LYN",163,4,12/MAR/08,0.8,1,"0","HY"
153.02039,-27.17959,"124164",1,21,"9B2","LYN",164,1,12/MAR/08,0,0.1,"8","CH"
153.02039,-27.17959,"124164",1,0.5,"9B2","LYN",164,4,12/MAR/08,0.7,0.8,"8","CH"
153.02039,-27.17959,"124164",1,0.5,"9B2","LYN",164,6,12/MAR/08,1.3,1.5,"8","CH"
153.00562,-27.16287,"124165",1,4,"9B2","LYN",165,1,12/MAR/08,0,0.1,"8","CH"
153.00562,-27.16287,"124165",1,0.5,"9B2","LYN",165,4,12/MAR/08,0.7,0.9,"8","CH"
153.00562,-27.16287,"124165",1,0.5,"9B2","LYN",165,6,12/MAR/08,1.3,1.5,"8","CH"
153.01159,-27.16467,"124166",1,3,"9B2","LYN",166,1,18/MAR/08,0,0.1,"","DE"
153.01159,-27.16467,"124166",1,3,"9B2","LYN",166,1,18/MAR/08,0,0.1,"",""
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,3,18/MAR/08,0.4,0.5,"","DE"
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,3,18/MAR/08,0.4,0.5,"",""
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,5,18/MAR/08,0.8,1,"","DE"
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,5,18/MAR/08,0.8,1,"",""
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,7,18/MAR/08,1.8,2,"","DE"
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,7,18/MAR/08,1.8,2,"",""
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,9,18/MAR/08,2.8,3,"","DE"
153.01159,-27.16467,"124166",1,0.5,"9B2","LYN",166,9,18/MAR/08,2.8,3,"",""
153.01294,-27.16598,"124167",1,16,"9B2","LYN",167,1,18/MAR/08,0,0.1,"","AN"
153.01294,-27.16598,"124167",1,22,"9B2","LYN",167,3,18/MAR/08,0.4,0.5,"","AN"
153.01294,-27.16598,"124167",1,7,"9B2","LYN",167,7,18/MAR/08,1.2,1.4,"","AN"
153.01294,-27.16598,"124167",1,0.5,"9B2","LYN",167,10,18/MAR/08,2.8,3,"","AN"
153.01294,-27.16598,"124167",1,0.5,"9B2","LYN",167,12,18/MAR/08,3.5,3.7,"","AN"
153.01294,-27.16598,"124167",1,0.5,"9B2","LYN",167,15,18/MAR/08,4.6,4.8,"","AN"
153.01294,-27.16598,"124167",1,0.5,"9B2","LYN",167,18,18/MAR/08,5.8,6,"","AN"
152.99198,-27.15331,"124168",1,113,"9B2","LYN",168,1,18/MAR/08,0,0.1,"","CH"
152.99198,-27.15331,"124168",1,0.5,"9B2","LYN",168,4,18/MAR/08,0.7,0.8,"","CH"
152.99198,-27.15331,"124168",1,0.5,"9B2","LYN",168,6,18/MAR/08,1.3,1.5,"","CH"
152.99198,-27.15331,"124168",1,0.5,"9B2","LYN",168,8,18/MAR/08,2.3,2.5,"","CH"
153.01807,-27.16838,"124169",1,0.5,"9B2","LYN",169,1,12/MAY/08,0,0.1,"","KU"
153.01807,-27.16838,"124169",1,0.5,"9B2","LYN",169,4,12/MAY/08,0.8,0.9,"","KU"
153.01807,-27.16838,"124169",1,0.5,"9B2","LYN",169,6,12/MAY/08,1.8,2,"","KU"
153.01807,-27.16838,"124169",1,0.5,"9B2","LYN",169,8,12/MAY/08,2.5,2.7,"","KU"
153.1551,-27.05555,"12417",1,25,"9B2","LYN",17,1,02/APR/02,0,0.1,"8","AN"
153.1551,-27.05555,"12417",1,14,"9B2","LYN",17,2,02/APR/02,0.2,0.3,"8","AN"
153.1551,-27.05555,"12417",1,11,"9B2","LYN",17,3,02/APR/02,0.5,0.6,"8","AN"
153.1551,-27.05555,"12417",1,13,"9B2","LYN",17,4,02/APR/02,0.8,0.9,"8","AN"
153.1551,-27.05555,"12417",1,15,"9B2","LYN",17,5,02/APR/02,1.1,1.2,"8","AN"
153.1551,-27.05555,"12417",1,11,"9B2","LYN",17,6,02/APR/02,1.4,1.5,"8","AN"
153.1551,-27.05555,"12417",1,5,"9B2","LYN",17,7,02/APR/02,1.8,2,"8","AN"
153.01815,-27.16503,"124170",1,1,"9B2","LYN",170,1,25/MAR/08,0,0.1,"","AN"
153.01815,-27.16503,"124170",1,1,"9B2","LYN",170,1,25/MAR/08,0,0.1,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,3,25/MAR/08,0.5,0.6,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,3,25/MAR/08,0.5,0.6,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,4,25/MAR/08,0.8,1,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,4,25/MAR/08,0.8,1,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,7,25/MAR/08,1.8,2,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,7,25/MAR/08,1.8,2,"","PO"
153.01815,-27.16503,"124170",1,6,"9B2","LYN",170,10,25/MAR/08,2.8,3,"","AN"
153.01815,-27.16503,"124170",1,6,"9B2","LYN",170,10,25/MAR/08,2.8,3,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,13,25/MAR/08,3.9,4,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,13,25/MAR/08,3.9,4,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,14,25/MAR/08,4.3,4.5,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,14,25/MAR/08,4.3,4.5,"","PO"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,15,25/MAR/08,4.8,5,"","AN"
153.01815,-27.16503,"124170",1,0.5,"9B2","LYN",170,15,25/MAR/08,4.8,5,"","PO"
153.00155,-27.14569,"124171",1,21,"9B2","LYN",171,1,25/MAR/08,0,0.1,"","CH"
153.00155,-27.14569,"124171",1,0.5,"9B2","LYN",171,4,25/MAR/08,0.5,0.6,"","CH"
153.00155,-27.14569,"124171",1,0.5,"9B2","LYN",171,6,25/MAR/08,1.1,1.3,"","CH"
153.00155,-27.14569,"124171",1,0.5,"9B2","LYN",171,9,25/MAR/08,2.3,2.5,"","CH"
152.99189,-27.15176,"124172",1,20,"9B2","LYN",172,1,12/MAY/08,0,0.1,"",""
152.99189,-27.15176,"124172",1,0.5,"9B2","LYN",172,3,12/MAY/08,0.4,0.5,"",""
152.99189,-27.15176,"124172",1,3,"9B2","LYN",172,5,12/MAY/08,0.8,1,"",""
152.99189,-27.15176,"124172",1,29,"9B2","LYN",172,7,12/MAY/08,1.8,2,"",""
152.99189,-27.15176,"124172",1,32,"9B2","LYN",172,12,12/MAY/08,4.3,4.5,"",""
152.99997,-27.14715,"124173",1,6,"9B2","LYN",173,1,12/MAY/08,0,0.1,"",""
152.99997,-27.14715,"124173",1,0.5,"9B2","LYN",173,3,12/MAY/08,0.5,0.6,"",""
152.99997,-27.14715,"124173",1,0.5,"9B2","LYN",173,5,12/MAY/08,1.3,1.5,"",""
152.99997,-27.14715,"124173",1,0.5,"9B2","LYN",173,7,12/MAY/08,2.3,2.5,"",""
152.99997,-27.14715,"124173",1,0.5,"9B2","LYN",173,10,12/MAY/08,3.8,4,"",""
152.99649,-27.11884,"124174",1,21,"9B2","LYN",174,1,19/MAY/08,0,0.1,"4",""
152.99649,-27.11884,"124174",1,0.5,"9B2","LYN",174,3,19/MAY/08,0.5,0.6,"4",""
152.99649,-27.11884,"124174",1,0.5,"9B2","LYN",174,5,19/MAY/08,1.3,1.5,"4",""
153.00066,-27.11727,"124175",1,1,"9B2","LYN",175,1,19/MAY/08,0,0.1,"5",""
153.00066,-27.11727,"124175",1,0.5,"9B2","LYN",175,3,19/MAY/08,0.5,0.6,"5",""
153.00066,-27.11727,"124175",1,12,"9B2","LYN",175,5,19/MAY/08,1.1,1.3,"5",""
153.00066,-27.11727,"124175",1,0.5,"9B2","LYN",175,7,19/MAY/08,1.7,1.9,"5",""
153.00066,-27.11727,"124175",1,3,"9B2","LYN",175,10,19/MAY/08,2.6,2.8,"5",""
152.99823,-27.11726,"124176",1,15,"9B2","LYN",176,1,19/MAY/08,0,0.1,"",""
152.99823,-27.11726,"124176",1,0.5,"9B2","LYN",176,3,19/MAY/08,0.5,0.6,"",""
152.99823,-27.11726,"124176",1,0.5,"9B2","LYN",176,5,19/MAY/08,1.1,1.3,"",""
152.99823,-27.11726,"124176",1,13,"9B2","LYN",176,7,19/MAY/08,1.8,2,"",""
152.99823,-27.11726,"124176",1,13,"9B2","LYN",176,10,19/MAY/08,3.3,3.5,"",""
152.99709,-27.11446,"124177",1,15,"9B2","LYN",177,1,19/MAY/08,0,0.1,"",""
152.99709,-27.11446,"124177",1,6,"9B2","LYN",177,3,19/MAY/08,0.5,0.6,"",""
152.99709,-27.11446,"124177",1,9,"9B2","LYN",177,4,19/MAY/08,0.8,1,"",""
152.99709,-27.11446,"124177",1,17,"9B2","LYN",177,8,19/MAY/08,2.3,2.5,"",""
152.99986,-27.1012,"124178",1,83,"9B2","LYN",178,1,27/MAY/08,0,0.1,"",""
152.99986,-27.1012,"124178",1,13,"9B2","LYN",178,3,27/MAY/08,0.5,0.6,"",""
152.99986,-27.1012,"124178",1,30,"9B2","LYN",178,4,27/MAY/08,0.8,1,"",""
152.99986,-27.1012,"124178",1,8,"9B2","LYN",178,6,27/MAY/08,1.8,2,"",""
153.00005,-27.1019,"124179",1,72,"9B2","LYN",179,1,27/MAY/08,0,0.1,"",""
153.00005,-27.1019,"124179",1,11,"9B2","LYN",179,3,27/MAY/08,0.5,0.6,"",""
153.00005,-27.1019,"124179",1,22,"9B2","LYN",179,5,27/MAY/08,1.3,1.5,"",""
